order_item_id,order_id,product_sku,quantity,unit_price,created_at
798,269,SKU-00000018,4,187.30,2026-08-01T04:29:00+00:00
799,270,SKU-00000001,3,77.95,2026-08-01T04:30:00+00:00
800,270,SKU-00000048,3,452.95,2026-08-01T04:30:00+00:00
801,271,SKU-00000040,4,157.55,2026-08-01T04:31:00+00:00
802,271,SKU-00000041,4,71.18,2026-08-01T04:31:00+00:00
803,272,SKU-00000026,1,68.37,2026-08-01T04:32:00+00:00
804,273,SKU-00000021,4,281.95,2026-08-01T04:33:00+00:00
805,273,SKU-00000016,2,279.92,2026-08-01T04:33:00+00:00
806,273,SKU-00000001,4,77.95,2026-08-01T04:33:00+00:00
807,273,SKU-00000017,3,299.38,2026-08-01T04:33:00+00:00
808,274,SKU-00000047,3,179.95,2026-08-01T04:34:00+00:00
809,274,SKU-00000037,2,50.57,2026-08-01T04:34:00+00:00
810,274,SKU-00000001,1,77.95,2026-08-01T04:34:00+00:00
811,274,SKU-00000017,1,299.38,2026-08-01T04:34:00+00:00
812,274,SKU-00000042,4,187.16,2026-08-01T04:34:00+00:00
813,275,SKU-00000044,3,244.08,2026-08-01T04:35:00+00:00
814,275,SKU-00000033,1,366.77,2026-08-01T04:35:00+00:00
815,275,SKU-00000046,3,142.29,2026-08-01T04:35:00+00:00
816,275,SKU-00000050,3,421.12,2026-08-01T04:35:00+00:00
817,276,SKU-00000009,2,25.81,2026-08-01T04:36:00+00:00
818,276,SKU-00000031,4,86.79,2026-08-01T04:36:00+00:00
819,277,SKU-00000027,4,230.40,2026-08-01T04:37:00+00:00
820,277,SKU-00000045,5,247.59,2026-08-01T04:37:00+00:00
821,277,SKU-00000036,2,131.00,2026-08-01T04:37:00+00:00
822,278,SKU-00000006,1,490.39,2026-08-01T04:38:00+00:00
823,278,SKU-00000034,5,416.97,2026-08-01T04:38:00+00:00
824,278,SKU-00000029,1,33.46,2026-08-01T04:38:00+00:00
825,278,SKU-00000046,1,142.29,2026-08-01T04:38:00+00:00
826,278,SKU-00000024,5,225.58,2026-08-01T04:38:00+00:00
827,279,SKU-00000035,4,241.99,2026-08-01T04:39:00+00:00
828,279,SKU-00000010,1,66.39,2026-08-01T04:39:00+00:00
829,279,SKU-00000011,2,157.46,2026-08-01T04:39:00+00:00
830,279,SKU-00000021,5,281.95,2026-08-01T04:39:00+00:00
831,279,SKU-00000034,4,416.97,2026-08-01T04:39:00+00:00
832,280,SKU-00000004,4,96.43,2026-08-01T04:40:00+00:00
833,280,SKU-00000030,4,306.07,2026-08-01T04:40:00+00:00
834,280,SKU-00000009,5,25.81,2026-08-01T04:40:00+00:00
835,280,SKU-00000033,1,366.77,2026-08-01T04:40:00+00:00
836,281,SKU-00000047,3,179.95,2026-08-01T04:41:00+00:00
837,281,SKU-00000002,1,490.97,2026-08-01T04:41:00+00:00
838,281,SKU-00000026,2,68.37,2026-08-01T04:41:00+00:00
839,282,SKU-00000028,3,178.34,2026-08-01T04:42:00+00:00
840,283,SKU-00000004,4,96.43,2026-08-01T04:43:00+00:00
841,283,SKU-00000005,2,72.16,2026-08-01T04:43:00+00:00
842,283,SKU-00000031,2,86.79,2026-08-01T04:43:00+00:00
843,283,SKU-00000003,4,165.48,2026-08-01T04:43:00+00:00
844,283,SKU-00000019,3,9.24,2026-08-01T04:43:00+00:00
845,284,SKU-00000025,5,65.77,2026-08-01T04:44:00+00:00
846,284,SKU-00000006,2,490.39,2026-08-01T04:44:00+00:00
847,284,SKU-00000044,3,244.08,2026-08-01T04:44:00+00:00
848,284,SKU-00000043,1,421.59,2026-08-01T04:44:00+00:00
849,285,SKU-00000034,1,416.97,2026-08-01T04:45:00+00:00
850,285,SKU-00000009,1,25.81,2026-08-01T04:45:00+00:00
851,285,SKU-00000047,3,179.95,2026-08-01T04:45:00+00:00
852,285,SKU-00000015,4,464.61,2026-08-01T04:45:00+00:00
853,286,SKU-00000035,4,241.99,2026-08-01T04:46:00+00:00
854,286,SKU-00000025,3,65.77,2026-08-01T04:46:00+00:00
855,286,SKU-00000015,2,464.61,2026-08-01T04:46:00+00:00
856,286,SKU-00000016,3,279.92,2026-08-01T04:46:00+00:00
857,287,SKU-00000043,4,421.59,2026-08-01T04:47:00+00:00
858,288,SKU-00000014,1,474.24,2026-08-01T04:48:00+00:00
859,288,SKU-00000005,5,72.16,2026-08-01T04:48:00+00:00
860,289,SKU-00000044,1,244.08,2026-08-01T04:49:00+00:00
861,289,SKU-00000046,4,142.29,2026-08-01T04:49:00+00:00
862,289,SKU-00000004,4,96.43,2026-08-01T04:49:00+00:00
863,289,SKU-00000016,2,279.92,2026-08-01T04:49:00+00:00
864,289,SKU-00000048,5,452.95,2026-08-01T04:49:00+00:00
865,290,SKU-00000033,2,366.77,2026-08-01T04:50:00+00:00
866,290,SKU-00000019,5,9.24,2026-08-01T04:50:00+00:00
867,291,SKU-00000050,2,421.12,2026-08-01T04:51:00+00:00
868,291,SKU-00000044,5,244.08,2026-08-01T04:51:00+00:00
869,291,SKU-00000021,2,281.95,2026-08-01T04:51:00+00:00
870,291,SKU-00000016,4,279.92,2026-08-01T04:51:00+00:00
871,291,SKU-00000020,3,109.62,2026-08-01T04:51:00+00:00
872,292,SKU-00000038,4,438.35,2026-08-01T04:52:00+00:00
873,292,SKU-00000048,5,452.95,2026-08-01T04:52:00+00:00
874,292,SKU-00000012,4,399.52,2026-08-01T04:52:00+00:00
875,292,SKU-00000041,1,71.18,2026-08-01T04:52:00+00:00
876,292,SKU-00000044,3,244.08,2026-08-01T04:52:00+00:00
877,293,SKU-00000021,4,281.95,2026-08-01T04:53:00+00:00
878,293,SKU-00000045,2,247.59,2026-08-01T04:53:00+00:00
879,293,SKU-00000027,5,230.40,2026-08-01T04:53:00+00:00
880,293,SKU-00000010,4,66.39,2026-08-01T04:53:00+00:00
881,293,SKU-00000020,2,109.62,2026-08-01T04:53:00+00:00
882,294,SKU-00000030,5,306.07,2026-08-01T04:54:00+00:00
883,294,SKU-00000004,4,96.43,2026-08-01T04:54:00+00:00
884,295,SKU-00000009,3,25.81,2026-08-01T04:55:00+00:00
885,295,SKU-00000025,1,65.77,2026-08-01T04:55:00+00:00
886,295,SKU-00000016,4,279.92,2026-08-01T04:55:00+00:00
887,295,SKU-00000017,3,299.38,2026-08-01T04:55:00+00:00
888,295,SKU-00000014,1,474.24,2026-08-01T04:55:00+00:00
889,296,SKU-00000018,4,187.30,2026-08-01T04:56:00+00:00
890,297,SKU-00000003,5,165.48,2026-08-01T04:57:00+00:00
891,297,SKU-00000005,2,72.16,2026-08-01T04:57:00+00:00
892,297,SKU-00000013,4,372.80,2026-08-01T04:57:00+00:00
893,297,SKU-00000049,2,51.78,2026-08-01T04:57:00+00:00
894,297,SKU-00000038,3,438.35,2026-08-01T04:57:00+00:00
895,298,SKU-00000013,1,372.80,2026-08-01T04:58:00+00:00
896,298,SKU-00000048,4,452.95,2026-08-01T04:58:00+00:00
897,299,SKU-00000026,5,68.37,2026-08-01T04:59:00+00:00
898,299,SKU-00000016,3,279.92,2026-08-01T04:59:00+00:00
899,300,SKU-00000030,3,306.07,2026-08-01T05:00:00+00:00
900,300,SKU-00000035,3,241.99,2026-08-01T05:00:00+00:00
901,300,SKU-00000042,3,187.16,2026-08-01T05:00:00+00:00
902,300,SKU-00000023,5,146.09,2026-08-01T05:00:00+00:00
903,301,SKU-00000047,4,179.95,2026-08-01T05:01:00+00:00
904,302,SKU-00000024,4,225.58,2026-08-01T05:02:00+00:00
905,302,SKU-00000021,1,281.95,2026-08-01T05:02:00+00:00
906,303,SKU-00000002,5,490.97,2026-08-01T05:03:00+00:00
907,303,SKU-00000017,5,299.38,2026-08-01T05:03:00+00:00
908,304,SKU-00000010,2,66.39,2026-08-01T05:04:00+00:00
909,304,SKU-00000013,4,372.80,2026-08-01T05:04:00+00:00
910,304,SKU-00000022,5,187.09,2026-08-01T05:04:00+00:00
911,305,SKU-00000042,4,187.16,2026-08-01T05:05:00+00:00
912,305,SKU-00000044,4,244.08,2026-08-01T05:05:00+00:00
913,305,SKU-00000022,4,187.09,2026-08-01T05:05:00+00:00
914,305,SKU-00000017,2,299.38,2026-08-01T05:05:00+00:00
915,305,SKU-00000049,3,51.78,2026-08-01T05:05:00+00:00
916,306,SKU-00000032,5,253.06,2026-08-01T05:06:00+00:00
917,306,SKU-00000012,1,399.52,2026-08-01T05:06:00+00:00
918,306,SKU-00000035,1,241.99,2026-08-01T05:06:00+00:00
919,306,SKU-00000042,1,187.16,2026-08-01T05:06:00+00:00
920,306,SKU-00000004,1,96.43,2026-08-01T05:06:00+00:00
921,307,SKU-00000005,2,72.16,2026-08-01T05:07:00+00:00
922,307,SKU-00000046,1,142.29,2026-08-01T05:07:00+00:00
923,308,SKU-00000024,5,225.58,2026-08-01T05:08:00+00:00
924,308,SKU-00000004,4,96.43,2026-08-01T05:08:00+00:00
925,308,SKU-00000040,4,157.55,2026-08-01T05:08:00+00:00
926,308,SKU-00000041,1,71.18,2026-08-01T05:08:00+00:00
927,309,SKU-00000027,3,230.40,2026-08-01T05:09:00+00:00
928,309,SKU-00000001,5,77.95,2026-08-01T05:09:00+00:00
929,309,SKU-00000002,3,490.97,2026-08-01T05:09:00+00:00
930,309,SKU-00000034,1,416.97,2026-08-01T05:09:00+00:00
931,309,SKU-00000047,5,179.95,2026-08-01T05:09:00+00:00
932,310,SKU-00000007,2,362.40,2026-08-01T05:10:00+00:00
933,310,SKU-00000034,2,416.97,2026-08-01T05:10:00+00:00
934,311,SKU-00000017,3,299.38,2026-08-01T05:11:00+00:00
935,311,SKU-00000023,4,146.09,2026-08-01T05:11:00+00:00
936,311,SKU-00000018,4,187.30,2026-08-01T05:11:00+00:00
937,311,SKU-00000026,5,68.37,2026-08-01T05:11:00+00:00
938,311,SKU-00000006,2,490.39,2026-08-01T05:11:00+00:00
939,312,SKU-00000044,1,244.08,2026-08-01T05:12:00+00:00
940,312,SKU-00000006,1,490.39,2026-08-01T05:12:00+00:00
941,312,SKU-00000042,4,187.16,2026-08-01T05:12:00+00:00
942,313,SKU-00000031,2,86.79,2026-08-01T05:13:00+00:00
943,313,SKU-00000004,1,96.43,2026-08-01T05:13:00+00:00
944,313,SKU-00000041,4,71.18,2026-08-01T05:13:00+00:00
945,313,SKU-00000001,4,77.95,2026-08-01T05:13:00+00:00
946,313,SKU-00000045,3,247.59,2026-08-01T05:13:00+00:00
947,314,SKU-00000003,4,165.48,2026-08-01T05:14:00+00:00
948,314,SKU-00000015,3,464.61,2026-08-01T05:14:00+00:00
949,314,SKU-00000014,1,474.24,2026-08-01T05:14:00+00:00
950,314,SKU-00000045,1,247.59,2026-08-01T05:14:00+00:00
951,314,SKU-00000037,3,50.57,2026-08-01T05:14:00+00:00
952,315,SKU-00000012,3,399.52,2026-08-01T05:15:00+00:00
953,316,SKU-00000010,3,66.39,2026-08-01T05:16:00+00:00
954,316,SKU-00000049,2,51.78,2026-08-01T05:16:00+00:00
955,316,SKU-00000046,5,142.29,2026-08-01T05:16:00+00:00
956,316,SKU-00000026,2,68.37,2026-08-01T05:16:00+00:00
957,316,SKU-00000005,5,72.16,2026-08-01T05:16:00+00:00
958,317,SKU-00000025,2,65.77,2026-08-01T05:17:00+00:00
959,317,SKU-00000049,1,51.78,2026-08-01T05:17:00+00:00
960,317,SKU-00000048,5,452.95,2026-08-01T05:17:00+00:00
961,318,SKU-00000007,4,362.40,2026-08-01T05:18:00+00:00
962,319,SKU-00000039,5,194.64,2026-08-01T05:19:00+00:00
963,319,SKU-00000050,4,421.12,2026-08-01T05:19:00+00:00
964,319,SKU-00000040,3,157.55,2026-08-01T05:19:00+00:00
965,320,SKU-00000032,4,253.06,2026-08-01T05:20:00+00:00
966,320,SKU-00000015,4,464.61,2026-08-01T05:20:00+00:00
967,320,SKU-00000023,2,146.09,2026-08-01T05:20:00+00:00
968,320,SKU-00000036,5,131.00,2026-08-01T05:20:00+00:00
969,321,SKU-00000050,5,421.12,2026-08-01T05:21:00+00:00
970,322,SKU-00000006,3,490.39,2026-08-01T05:22:00+00:00
971,323,SKU-00000048,3,452.95,2026-08-01T05:23:00+00:00
972,323,SKU-00000025,3,65.77,2026-08-01T05:23:00+00:00
973,324,SKU-00000020,4,109.62,2026-08-01T05:24:00+00:00
974,325,SKU-00000009,1,25.81,2026-08-01T05:25:00+00:00
975,326,SKU-00000036,1,131.00,2026-08-01T05:26:00+00:00
976,326,SKU-00000033,1,366.77,2026-08-01T05:26:00+00:00
977,326,SKU-00000027,3,230.40,2026-08-01T05:26:00+00:00
978,326,SKU-00000007,5,362.40,2026-08-01T05:26:00+00:00
979,327,SKU-00000021,4,281.95,2026-08-01T05:27:00+00:00
980,327,SKU-00000025,1,65.77,2026-08-01T05:27:00+00:00
981,327,SKU-00000001,5,77.95,2026-08-01T05:27:00+00:00
982,327,SKU-00000019,2,9.24,2026-08-01T05:27:00+00:00
983,327,SKU-00000027,5,230.40,2026-08-01T05:27:00+00:00
984,328,SKU-00000011,3,157.46,2026-08-01T05:28:00+00:00
985,328,SKU-00000009,4,25.81,2026-08-01T05:28:00+00:00
986,328,SKU-00000018,2,187.30,2026-08-01T05:28:00+00:00
987,328,SKU-00000020,1,109.62,2026-08-01T05:28:00+00:00
988,329,SKU-00000027,1,230.40,2026-08-01T05:29:00+00:00
989,329,SKU-00000020,3,109.62,2026-08-01T05:29:00+00:00
990,329,SKU-00000031,3,86.79,2026-08-01T05:29:00+00:00
991,330,SKU-00000040,3,157.55,2026-08-01T05:30:00+00:00
992,330,SKU-00000013,1,372.80,2026-08-01T05:30:00+00:00
993,330,SKU-00000030,4,306.07,2026-08-01T05:30:00+00:00
994,330,SKU-00000007,3,362.40,2026-08-01T05:30:00+00:00
995,330,SKU-00000009,5,25.81,2026-08-01T05:30:00+00:00
996,331,SKU-00000022,2,187.09,2026-08-01T05:31:00+00:00
997,331,SKU-00000028,3,178.34,2026-08-01T05:31:00+00:00
998,331,SKU-00000042,3,187.16,2026-08-01T05:31:00+00:00
999,331,SKU-00000039,5,194.64,2026-08-01T05:31:00+00:00
1000,332,SKU-00000021,4,281.95,2026-08-01T05:32:00+00:00
1001,332,SKU-00000012,5,399.52,2026-08-01T05:32:00+00:00
1002,332,SKU-00000026,2,68.37,2026-08-01T05:32:00+00:00
1003,332,SKU-00000019,3,9.24,2026-08-01T05:32:00+00:00
1004,333,SKU-00000024,5,225.58,2026-08-01T05:33:00+00:00
1005,333,SKU-00000008,5,391.97,2026-08-01T05:33:00+00:00
1006,333,SKU-00000037,2,50.57,2026-08-01T05:33:00+00:00
1007,333,SKU-00000013,5,372.80,2026-08-01T05:33:00+00:00
1008,334,SKU-00000029,1,33.46,2026-08-01T05:34:00+00:00
1009,334,SKU-00000019,4,9.24,2026-08-01T05:34:00+00:00
1010,335,SKU-00000041,2,71.18,2026-08-01T05:35:00+00:00
1011,335,SKU-00000020,3,109.62,2026-08-01T05:35:00+00:00
1012,336,SKU-00000025,4,65.77,2026-08-01T05:36:00+00:00
1013,336,SKU-00000005,5,72.16,2026-08-01T05:36:00+00:00
1014,336,SKU-00000029,4,33.46,2026-08-01T05:36:00+00:00
1015,336,SKU-00000039,5,194.64,2026-08-01T05:36:00+00:00
1016,337,SKU-00000003,1,165.48,2026-08-01T05:37:00+00:00
1017,337,SKU-00000024,1,225.58,2026-08-01T05:37:00+00:00
1018,337,SKU-00000045,2,247.59,2026-08-01T05:37:00+00:00
1019,337,SKU-00000035,3,241.99,2026-08-01T05:37:00+00:00
1020,337,SKU-00000039,2,194.64,2026-08-01T05:37:00+00:00
1021,338,SKU-00000037,4,50.57,2026-08-01T05:38:00+00:00
1022,339,SKU-00000007,5,362.40,2026-08-01T05:39:00+00:00
1023,339,SKU-00000001,5,77.95,2026-08-01T05:39:00+00:00
1024,339,SKU-00000017,5,299.38,2026-08-01T05:39:00+00:00
1025,339,SKU-00000015,5,464.61,2026-08-01T05:39:00+00:00
1026,340,SKU-00000029,4,33.46,2026-08-01T05:40:00+00:00
1027,340,SKU-00000024,4,225.58,2026-08-01T05:40:00+00:00
1028,341,SKU-00000010,3,66.39,2026-08-01T05:41:00+00:00
1029,341,SKU-00000023,4,146.09,2026-08-01T05:41:00+00:00
1030,341,SKU-00000002,1,490.97,2026-08-01T05:41:00+00:00
1031,341,SKU-00000031,1,86.79,2026-08-01T05:41:00+00:00
1032,341,SKU-00000007,2,362.40,2026-08-01T05:41:00+00:00
1033,342,SKU-00000030,4,306.07,2026-08-01T05:42:00+00:00
1034,342,SKU-00000014,3,474.24,2026-08-01T05:42:00+00:00
1035,342,SKU-00000034,4,416.97,2026-08-01T05:42:00+00:00
1036,343,SKU-00000021,1,281.95,2026-08-01T05:43:00+00:00
1037,343,SKU-00000005,1,72.16,2026-08-01T05:43:00+00:00
1038,343,SKU-00000020,3,109.62,2026-08-01T05:43:00+00:00
1039,343,SKU-00000003,1,165.48,2026-08-01T05:43:00+00:00
1040,344,SKU-00000034,5,416.97,2026-08-01T05:44:00+00:00
1041,344,SKU-00000012,2,399.52,2026-08-01T05:44:00+00:00
1042,345,SKU-00000030,2,306.07,2026-08-01T05:45:00+00:00
1043,345,SKU-00000015,2,464.61,2026-08-01T05:45:00+00:00
1044,345,SKU-00000026,4,68.37,2026-08-01T05:45:00+00:00
1045,345,SKU-00000041,4,71.18,2026-08-01T05:45:00+00:00
1046,346,SKU-00000029,4,33.46,2026-08-01T05:46:00+00:00
1047,346,SKU-00000038,4,438.35,2026-08-01T05:46:00+00:00
1048,347,SKU-00000018,1,187.30,2026-08-01T05:47:00+00:00
1049,347,SKU-00000049,5,51.78,2026-08-01T05:47:00+00:00
1050,348,SKU-00000024,2,225.58,2026-08-01T05:48:00+00:00
1051,348,SKU-00000021,4,281.95,2026-08-01T05:48:00+00:00
1052,349,SKU-00000034,4,416.97,2026-08-01T05:49:00+00:00
1053,349,SKU-00000041,5,71.18,2026-08-01T05:49:00+00:00
1054,349,SKU-00000021,4,281.95,2026-08-01T05:49:00+00:00
1055,349,SKU-00000039,5,194.64,2026-08-01T05:49:00+00:00
1056,350,SKU-00000030,3,306.07,2026-08-01T05:50:00+00:00
1057,350,SKU-00000040,5,157.55,2026-08-01T05:50:00+00:00
1058,350,SKU-00000012,5,399.52,2026-08-01T05:50:00+00:00
1059,351,SKU-00000008,1,391.97,2026-08-01T05:51:00+00:00
1060,351,SKU-00000016,2,279.92,2026-08-01T05:51:00+00:00
1061,351,SKU-00000020,3,109.62,2026-08-01T05:51:00+00:00
1062,352,SKU-00000025,4,65.77,2026-08-01T05:52:00+00:00
1063,352,SKU-00000027,4,230.40,2026-08-01T05:52:00+00:00
1064,352,SKU-00000039,2,194.64,2026-08-01T05:52:00+00:00
1065,352,SKU-00000009,4,25.81,2026-08-01T05:52:00+00:00
1066,352,SKU-00000037,5,50.57,2026-08-01T05:52:00+00:00
1067,353,SKU-00000011,3,157.46,2026-08-01T05:53:00+00:00
1068,353,SKU-00000032,4,253.06,2026-08-01T05:53:00+00:00
1069,353,SKU-00000019,5,9.24,2026-08-01T05:53:00+00:00
1070,353,SKU-00000009,1,25.81,2026-08-01T05:53:00+00:00
1071,353,SKU-00000012,3,399.52,2026-08-01T05:53:00+00:00
1072,354,SKU-00000013,5,372.80,2026-08-01T05:54:00+00:00
1073,354,SKU-00000025,5,65.77,2026-08-01T05:54:00+00:00
1074,355,SKU-00000044,4,244.08,2026-08-01T05:55:00+00:00
1075,355,SKU-00000032,4,253.06,2026-08-01T05:55:00+00:00
1076,355,SKU-00000027,2,230.40,2026-08-01T05:55:00+00:00
1077,355,SKU-00000046,1,142.29,2026-08-01T05:55:00+00:00
1078,356,SKU-00000019,3,9.24,2026-08-01T05:56:00+00:00
1079,356,SKU-00000003,2,165.48,2026-08-01T05:56:00+00:00
1080,357,SKU-00000050,5,421.12,2026-08-01T05:57:00+00:00
1081,357,SKU-00000030,4,306.07,2026-08-01T05:57:00+00:00
1082,358,SKU-00000037,1,50.57,2026-08-01T05:58:00+00:00
1083,359,SKU-00000035,4,241.99,2026-08-01T05:59:00+00:00
1084,359,SKU-00000049,5,51.78,2026-08-01T05:59:00+00:00
1085,359,SKU-00000003,2,165.48,2026-08-01T05:59:00+00:00
1086,360,SKU-00000020,4,109.62,2026-08-01T06:00:00+00:00
1087,360,SKU-00000003,3,165.48,2026-08-01T06:00:00+00:00
1088,361,SKU-00000008,5,391.97,2026-08-01T06:01:00+00:00
1089,361,SKU-00000050,3,421.12,2026-08-01T06:01:00+00:00
1090,361,SKU-00000016,5,279.92,2026-08-01T06:01:00+00:00
1091,361,SKU-00000014,4,474.24,2026-08-01T06:01:00+00:00
1092,362,SKU-00000014,5,474.24,2026-08-01T06:02:00+00:00
1093,362,SKU-00000004,3,96.43,2026-08-01T06:02:00+00:00
1094,363,SKU-00000035,3,241.99,2026-08-01T06:03:00+00:00
1095,363,SKU-00000011,5,157.46,2026-08-01T06:03:00+00:00
1096,363,SKU-00000021,3,281.95,2026-08-01T06:03:00+00:00
1097,363,SKU-00000046,5,142.29,2026-08-01T06:03:00+00:00
1098,363,SKU-00000019,1,9.24,2026-08-01T06:03:00+00:00
1099,364,SKU-00000018,2,187.30,2026-08-01T06:04:00+00:00
1100,365,SKU-00000010,3,66.39,2026-08-01T06:05:00+00:00
1101,365,SKU-00000046,2,142.29,2026-08-01T06:05:00+00:00
1102,366,SKU-00000010,4,66.39,2026-08-01T06:06:00+00:00
1103,366,SKU-00000037,4,50.57,2026-08-01T06:06:00+00:00
1104,366,SKU-00000041,4,71.18,2026-08-01T06:06:00+00:00
1105,366,SKU-00000018,1,187.30,2026-08-01T06:06:00+00:00
1106,367,SKU-00000033,3,366.77,2026-08-01T06:07:00+00:00
1107,367,SKU-00000048,4,452.95,2026-08-01T06:07:00+00:00
1108,367,SKU-00000018,4,187.30,2026-08-01T06:07:00+00:00
1109,367,SKU-00000045,3,247.59,2026-08-01T06:07:00+00:00
1110,368,SKU-00000047,4,179.95,2026-08-01T06:08:00+00:00
1111,369,SKU-00000035,4,241.99,2026-08-01T06:09:00+00:00
1112,370,SKU-00000032,3,253.06,2026-08-01T06:10:00+00:00
1113,370,SKU-00000018,3,187.30,2026-08-01T06:10:00+00:00
1114,371,SKU-00000009,1,25.81,2026-08-01T06:11:00+00:00
1115,371,SKU-00000037,1,50.57,2026-08-01T06:11:00+00:00
1116,371,SKU-00000032,1,253.06,2026-08-01T06:11:00+00:00
1117,371,SKU-00000022,4,187.09,2026-08-01T06:11:00+00:00
1118,371,SKU-00000044,1,244.08,2026-08-01T06:11:00+00:00
1119,372,SKU-00000030,2,306.07,2026-08-01T06:12:00+00:00
1120,372,SKU-00000001,3,77.95,2026-08-01T06:12:00+00:00
1121,372,SKU-00000028,2,178.34,2026-08-01T06:12:00+00:00
1122,372,SKU-00000013,3,372.80,2026-08-01T06:12:00+00:00
1123,373,SKU-00000006,2,490.39,2026-08-01T06:13:00+00:00
1124,373,SKU-00000024,1,225.58,2026-08-01T06:13:00+00:00
1125,373,SKU-00000043,4,421.59,2026-08-01T06:13:00+00:00
1126,374,SKU-00000028,1,178.34,2026-08-01T06:14:00+00:00
1127,374,SKU-00000042,1,187.16,2026-08-01T06:14:00+00:00
1128,375,SKU-00000005,5,72.16,2026-08-01T06:15:00+00:00
1129,375,SKU-00000009,4,25.81,2026-08-01T06:15:00+00:00
1130,375,SKU-00000038,1,438.35,2026-08-01T06:15:00+00:00
1131,375,SKU-00000015,1,464.61,2026-08-01T06:15:00+00:00
1132,376,SKU-00000028,2,178.34,2026-08-01T06:16:00+00:00
1133,377,SKU-00000025,1,65.77,2026-08-01T06:17:00+00:00
1134,377,SKU-00000006,1,490.39,2026-08-01T06:17:00+00:00
1135,378,SKU-00000009,2,25.81,2026-08-01T06:18:00+00:00
1136,378,SKU-00000025,2,65.77,2026-08-01T06:18:00+00:00
1137,378,SKU-00000050,1,421.12,2026-08-01T06:18:00+00:00
1138,379,SKU-00000040,2,157.55,2026-08-01T06:19:00+00:00
1139,380,SKU-00000041,2,71.18,2026-08-01T06:20:00+00:00
1140,380,SKU-00000048,4,452.95,2026-08-01T06:20:00+00:00
1141,381,SKU-00000006,2,490.39,2026-08-01T06:21:00+00:00
1142,381,SKU-00000007,1,362.40,2026-08-01T06:21:00+00:00
1143,382,SKU-00000028,2,178.34,2026-08-01T06:22:00+00:00
1144,382,SKU-00000021,3,281.95,2026-08-01T06:22:00+00:00
1145,382,SKU-00000009,1,25.81,2026-08-01T06:22:00+00:00
1146,383,SKU-00000039,1,194.64,2026-08-01T06:23:00+00:00
1147,383,SKU-00000047,3,179.95,2026-08-01T06:23:00+00:00
1148,383,SKU-00000019,2,9.24,2026-08-01T06:23:00+00:00
1149,383,SKU-00000050,5,421.12,2026-08-01T06:23:00+00:00
1150,383,SKU-00000045,5,247.59,2026-08-01T06:23:00+00:00
1151,384,SKU-00000019,4,9.24,2026-08-01T06:24:00+00:00
1152,384,SKU-00000042,4,187.16,2026-08-01T06:24:00+00:00
1153,384,SKU-00000004,1,96.43,2026-08-01T06:24:00+00:00
1154,384,SKU-00000016,2,279.92,2026-08-01T06:24:00+00:00
1155,385,SKU-00000034,1,416.97,2026-08-01T06:25:00+00:00
1156,386,SKU-00000025,4,65.77,2026-08-01T06:26:00+00:00
1157,386,SKU-00000037,3,50.57,2026-08-01T06:26:00+00:00
1158,387,SKU-00000050,1,421.12,2026-08-01T06:27:00+00:00
1159,387,SKU-00000005,1,72.16,2026-08-01T06:27:00+00:00
1160,387,SKU-00000002,3,490.97,2026-08-01T06:27:00+00:00
1161,387,SKU-00000038,2,438.35,2026-08-01T06:27:00+00:00
1162,388,SKU-00000033,5,366.77,2026-08-01T06:28:00+00:00
1163,388,SKU-00000019,4,9.24,2026-08-01T06:28:00+00:00
1164,388,SKU-00000041,4,71.18,2026-08-01T06:28:00+00:00
1165,388,SKU-00000046,4,142.29,2026-08-01T06:28:00+00:00
1166,389,SKU-00000040,1,157.55,2026-08-01T06:29:00+00:00
1167,389,SKU-00000010,5,66.39,2026-08-01T06:29:00+00:00
1168,389,SKU-00000018,2,187.30,2026-08-01T06:29:00+00:00
1169,389,SKU-00000006,2,490.39,2026-08-01T06:29:00+00:00
1170,389,SKU-00000020,5,109.62,2026-08-01T06:29:00+00:00
1171,390,SKU-00000041,3,71.18,2026-08-01T06:30:00+00:00
1172,390,SKU-00000049,4,51.78,2026-08-01T06:30:00+00:00
1173,390,SKU-00000042,2,187.16,2026-08-01T06:30:00+00:00
1174,390,SKU-00000044,1,244.08,2026-08-01T06:30:00+00:00
1175,390,SKU-00000005,2,72.16,2026-08-01T06:30:00+00:00
1176,391,SKU-00000030,5,306.07,2026-08-01T06:31:00+00:00
1177,392,SKU-00000043,1,421.59,2026-08-01T06:32:00+00:00
1178,392,SKU-00000048,1,452.95,2026-08-01T06:32:00+00:00
1179,392,SKU-00000012,2,399.52,2026-08-01T06:32:00+00:00
1180,393,SKU-00000032,5,253.06,2026-08-01T06:33:00+00:00
1181,393,SKU-00000023,5,146.09,2026-08-01T06:33:00+00:00
1182,394,SKU-00000024,3,225.58,2026-08-01T06:34:00+00:00
1183,394,SKU-00000009,1,25.81,2026-08-01T06:34:00+00:00
1184,395,SKU-00000028,1,178.34,2026-08-01T06:35:00+00:00
1185,395,SKU-00000018,3,187.30,2026-08-01T06:35:00+00:00
1186,395,SKU-00000034,5,416.97,2026-08-01T06:35:00+00:00
1187,396,SKU-00000030,4,306.07,2026-08-01T06:36:00+00:00
1188,396,SKU-00000033,5,366.77,2026-08-01T06:36:00+00:00
1189,396,SKU-00000024,2,225.58,2026-08-01T06:36:00+00:00
1190,396,SKU-00000004,3,96.43,2026-08-01T06:36:00+00:00
